score_col	pfes_value	p_case	p_control
PFES	8.373421	0.6783	0.019398
PFES	8.377668	0.678661	0.01935
PFES	8.381914	0.679022	0.019302
PFES	8.386161	0.679384	0.019255
PFES	8.390407	0.679745	0.019207
PFES	8.394653	0.680105	0.01916
PFES	8.3989	0.680466	0.019113
PFES	8.403146	0.680826	0.019065
PFES	8.407393	0.681186	0.019018
PFES	8.411639	0.681545	0.018971
PFES	8.415886	0.681905	0.018924
PFES	8.420132	0.682265	0.018878
PFES	8.424378	0.682623	0.018831
PFES	8.428625	0.682982	0.018785
PFES	8.432871	0.683341	0.018738
PFES	8.437118	0.683699	0.018692
PFES	8.441364	0.684058	0.018646
PFES	8.445611	0.684416	0.0186
PFES	8.449857	0.684773	0.018554
PFES	8.454103	0.685131	0.018508
PFES	8.45835	0.685488	0.018462
PFES	8.462596	0.685845	0.018416
PFES	8.466843	0.686202	0.018371
PFES	8.471089	0.686559	0.018325
PFES	8.475336	0.686915	0.01828
PFES	8.479582	0.687271	0.018235
PFES	8.483828	0.687627	0.01819
PFES	8.488075	0.687983	0.018145
PFES	8.492321	0.688338	0.0181
PFES	8.496568	0.688693	0.018055
PFES	8.500814	0.689048	0.01801
PFES	8.505061	0.689403	0.017966
PFES	8.509307	0.689757	0.017921
PFES	8.513553	0.690112	0.017877
PFES	8.5178	0.690466	0.017832
PFES	8.522046	0.690819	0.017788
PFES	8.526293	0.691173	0.017744
PFES	8.530539	0.691526	0.0177
PFES	8.534785	0.691879	0.017656
PFES	8.539032	0.692232	0.017613
PFES	8.543278	0.692585	0.017569
PFES	8.547525	0.692937	0.017525
PFES	8.551771	0.693289	0.017482
PFES	8.556018	0.693641	0.017438
PFES	8.560264	0.693992	0.017395
PFES	8.56451	0.694343	0.017352
PFES	8.568757	0.694694	0.017309
PFES	8.573003	0.695045	0.017266
PFES	8.57725	0.695395	0.017223
PFES	8.581496	0.695746	0.017181
PFES	8.585743	0.696096	0.017138
PFES	8.589989	0.696445	0.017096
PFES	8.594235	0.696795	0.017053
PFES	8.598482	0.697144	0.017011
PFES	8.602728	0.697493	0.016969
PFES	8.606975	0.697842	0.016926
PFES	8.611221	0.698191	0.016884
PFES	8.615468	0.698539	0.016843
PFES	8.619714	0.698887	0.016801
PFES	8.62396	0.699234	0.016759
PFES	8.628207	0.699582	0.016717
PFES	8.632453	0.699929	0.016676
PFES	8.6367	0.700276	0.016634
PFES	8.640946	0.700623	0.016593
PFES	8.645193	0.700969	0.016552
PFES	8.649439	0.701315	0.016511
PFES	8.653685	0.701661	0.01647
PFES	8.657932	0.702006	0.016429
PFES	8.662178	0.702352	0.016388
PFES	8.666425	0.702697	0.016347
PFES	8.670671	0.703042	0.016307
PFES	8.674917	0.703386	0.016266
PFES	8.679164	0.70373	0.016226
PFES	8.68341	0.704074	0.016186
PFES	8.687657	0.704418	0.016145
PFES	8.691903	0.704761	0.016105
PFES	8.69615	0.705105	0.016065
PFES	8.700396	0.705447	0.016025
PFES	8.704642	0.70579	0.015986
PFES	8.708889	0.706132	0.015946
PFES	8.713135	0.706474	0.015906
PFES	8.717382	0.706816	0.015867
PFES	8.721628	0.707157	0.015827
PFES	8.725875	0.707499	0.015788
PFES	8.730121	0.707839	0.015749
PFES	8.734367	0.70818	0.01571
PFES	8.738614	0.708521	0.01567
PFES	8.74286	0.708861	0.015632
PFES	8.747107	0.7092	0.015593
PFES	8.751353	0.70954	0.015554
PFES	8.7556	0.709879	0.015515
PFES	8.759846	0.710218	0.015477
PFES	8.764092	0.710557	0.015438
PFES	8.768339	0.710895	0.0154
PFES	8.772585	0.711233	0.015362
PFES	8.776832	0.711571	0.015324
PFES	8.781078	0.711908	0.015285
PFES	8.785325	0.712245	0.015247
PFES	8.789571	0.712582	0.01521
PFES	8.793817	0.712919	0.015172
PFES	8.798064	0.713255	0.015134
PFES	8.80231	0.713591	0.015097
PFES	8.806557	0.713927	0.015059
PFES	8.810803	0.714262	0.015022
PFES	8.81505	0.714597	0.014984
PFES	8.819296	0.714932	0.014947
PFES	8.823542	0.715267	0.01491
PFES	8.827789	0.715601	0.014873
PFES	8.832035	0.715935	0.014836
PFES	8.836282	0.716269	0.014799
PFES	8.840528	0.716602	0.014762
PFES	8.844774	0.716935	0.014726
PFES	8.849021	0.717268	0.014689
PFES	8.853267	0.7176	0.014653
PFES	8.857514	0.717932	0.014616
PFES	8.86176	0.718264	0.01458
PFES	8.866007	0.718596	0.014544
PFES	8.870253	0.718927	0.014508
PFES	8.874499	0.719258	0.014472
PFES	8.878746	0.719588	0.014436
PFES	8.882992	0.719918	0.0144
PFES	8.887239	0.720248	0.014364
PFES	8.891485	0.720578	0.014328
PFES	8.895732	0.720907	0.014293
PFES	8.899978	0.721236	0.014257
PFES	8.904224	0.721565	0.014222
PFES	8.908471	0.721894	0.014187
PFES	8.912717	0.722222	0.014151
PFES	8.916964	0.72255	0.014116
PFES	8.92121	0.722877	0.014081
PFES	8.925457	0.723204	0.014046
PFES	8.929703	0.723531	0.014012
PFES	8.933949	0.723858	0.013977
PFES	8.938196	0.724184	0.013942
PFES	8.942442	0.724509	0.013908
PFES	8.946689	0.724835	0.013873
PFES	8.950935	0.72516	0.013839
PFES	8.955182	0.725485	0.013804
PFES	8.959428	0.72581	0.01377
PFES	8.963674	0.726134	0.013736
PFES	8.967921	0.726458	0.013702
PFES	8.972167	0.726782	0.013668
PFES	8.976414	0.727105	0.013634
PFES	8.98066	0.727428	0.0136
PFES	8.984906	0.727751	0.013567
PFES	8.989153	0.728073	0.013533
PFES	8.993399	0.728395	0.013499
PFES	8.997646	0.728717	0.013466
PFES	9.001892	0.729038	0.013433
PFES	9.006139	0.729359	0.013399
PFES	9.010385	0.72968	0.013366
PFES	9.014631	0.73	0.013333
PFES	9.018878	0.73032	0.0133
PFES	9.023124	0.73064	0.013267
PFES	9.027371	0.730959	0.013235
PFES	9.031617	0.731278	0.013202
PFES	9.035864	0.731597	0.013169
PFES	9.04011	0.731915	0.013137
PFES	9.044356	0.732234	0.013104
PFES	9.048603	0.732551	0.013072
PFES	9.052849	0.732868	0.013039
PFES	9.057096	0.733186	0.013007
PFES	9.061342	0.733502	0.012975
PFES	9.065589	0.733818	0.012943
PFES	9.069835	0.734135	0.012911
PFES	9.074081	0.734451	0.012879
PFES	9.078328	0.734766	0.012847
PFES	9.082574	0.735081	0.012815
PFES	9.086821	0.735396	0.012784
PFES	9.091067	0.73571	0.012752
PFES	9.095314	0.736024	0.012721
PFES	9.09956	0.736338	0.012689
PFES	9.103806	0.736651	0.012658
PFES	9.108053	0.736964	0.012627
PFES	9.112299	0.737277	0.012596
PFES	9.116546	0.737589	0.012564
PFES	9.120792	0.737901	0.012533
PFES	9.125039	0.738213	0.012503
PFES	9.129285	0.738524	0.012472
PFES	9.133531	0.738835	0.012441
PFES	9.137778	0.739146	0.01241
PFES	9.142024	0.739456	0.01238
PFES	9.146271	0.739766	0.012349
PFES	9.150517	0.740076	0.012319
PFES	9.154763	0.740385	0.012288
PFES	9.15901	0.740694	0.012258
PFES	9.163256	0.741002	0.012228
PFES	9.167503	0.741311	0.012198
PFES	9.171749	0.741619	0.012168
PFES	9.175996	0.741926	0.012138
PFES	9.180242	0.742233	0.012108
PFES	9.184488	0.742541	0.012078
PFES	9.188735	0.742847	0.012049
PFES	9.192981	0.743153	0.012019
PFES	9.197228	0.743459	0.011989
PFES	9.201474	0.743765	0.01196
PFES	9.205721	0.74407	0.01193
PFES	9.209967	0.744375	0.011901
PFES	9.214213	0.744679	0.011872
PFES	9.21846	0.744983	0.011843
PFES	9.222706	0.745287	0.011814
PFES	9.226953	0.745591	0.011785
PFES	9.231199	0.745894	0.011756
PFES	9.235446	0.746197	0.011727
PFES	9.239692	0.746499	0.011698
PFES	9.243938	0.746801	0.011669
PFES	9.248185	0.747103	0.011641
PFES	9.252431	0.747405	0.011612
PFES	9.256678	0.747706	0.011584
PFES	9.260924	0.748006	0.011555
PFES	9.265171	0.748307	0.011527
PFES	9.269417	0.748607	0.011499
PFES	9.273663	0.748907	0.011471
PFES	9.27791	0.749206	0.011443
PFES	9.282156	0.749505	0.011415
PFES	9.286403	0.749804	0.011387
PFES	9.290649	0.750102	0.011359
PFES	9.294895	0.750401	0.011331
PFES	9.299142	0.750698	0.011303
PFES	9.303388	0.750995	0.011276
PFES	9.307635	0.751293	0.011248
PFES	9.311881	0.751589	0.011221
PFES	9.316128	0.751885	0.011193
PFES	9.320374	0.752182	0.011166
PFES	9.32462	0.752477	0.011139
PFES	9.328867	0.752773	0.011112
PFES	9.333113	0.753068	0.011084
PFES	9.33736	0.753363	0.011057
PFES	9.341606	0.753657	0.01103
PFES	9.345853	0.753951	0.011004
PFES	9.350099	0.754245	0.010977
PFES	9.354345	0.754538	0.01095
PFES	9.358592	0.754831	0.010923
PFES	9.362838	0.755124	0.010897
PFES	9.367085	0.755416	0.01087
PFES	9.371331	0.755708	0.010844
PFES	9.375578	0.756	0.010817
PFES	9.379824	0.756291	0.010791
PFES	9.38407	0.756582	0.010765
PFES	9.388317	0.756873	0.010739
PFES	9.392563	0.757164	0.010713
PFES	9.39681	0.757453	0.010687
PFES	9.401056	0.757743	0.010661
PFES	9.405303	0.758033	0.010635
PFES	9.409549	0.758322	0.010609
PFES	9.413795	0.75861	0.010583
PFES	9.418042	0.758899	0.010558
PFES	9.422288	0.759187	0.010532
PFES	9.426535	0.759475	0.010507
PFES	9.430781	0.759762	0.010481
PFES	9.435028	0.76005	0.010456
PFES	9.439274	0.760336	0.01043
PFES	9.44352	0.760623	0.010405
PFES	9.447767	0.76091	0.01038
PFES	9.452013	0.761195	0.010355
PFES	9.45626	0.761481	0.01033
PFES	9.460506	0.761766	0.010305
PFES	9.464752	0.762051	0.01028
PFES	9.468999	0.762336	0.010255
PFES	9.473245	0.76262	0.010231
PFES	9.477492	0.762904	0.010206
PFES	9.481738	0.763188	0.010181
PFES	9.485985	0.763471	0.010157
PFES	9.490231	0.763755	0.010132
PFES	9.494477	0.764037	0.010108
PFES	9.498724	0.76432	0.010084
PFES	9.50297	0.764602	0.010059
PFES	9.507217	0.764884	0.010035
PFES	9.511463	0.765165	0.010011
PFES	9.51571	0.765447	0.009987
PFES	9.519956	0.765728	0.009963
PFES	9.524202	0.766008	0.009939
PFES	9.528449	0.766289	0.009915
PFES	9.532695	0.766569	0.009892
PFES	9.536942	0.766848	0.009868
PFES	9.541188	0.767128	0.009844
PFES	9.545435	0.767408	0.009821
PFES	9.549681	0.767686	0.009797
PFES	9.553927	0.767965	0.009774
PFES	9.558174	0.768243	0.00975
PFES	9.56242	0.768521	0.009727
PFES	9.566667	0.768799	0.009704
PFES	9.570913	0.769077	0.00968
PFES	9.57516	0.769354	0.009657
PFES	9.579406	0.76963	0.009634
PFES	9.583652	0.769907	0.009611
PFES	9.587899	0.770184	0.009588
PFES	9.592145	0.77046	0.009566
PFES	9.596392	0.770735	0.009543
PFES	9.600638	0.771011	0.00952
PFES	9.604884	0.771286	0.009498
PFES	9.609131	0.771561	0.009475
PFES	9.613377	0.771836	0.009452
PFES	9.617624	0.77211	0.00943
PFES	9.62187	0.772384	0.009408
PFES	9.626117	0.772658	0.009385
PFES	9.630363	0.772932	0.009363
PFES	9.634609	0.773205	0.009341
PFES	9.638856	0.773478	0.009319
PFES	9.643102	0.773751	0.009297
PFES	9.647349	0.774024	0.009275
PFES	9.651595	0.774296	0.009253
PFES	9.655842	0.774568	0.009231
PFES	9.660088	0.77484	0.009209
PFES	9.664334	0.775111	0.009187
PFES	9.668581	0.775383	0.009165
PFES	9.672827	0.775654	0.009144
PFES	9.677074	0.775924	0.009122
PFES	9.68132	0.776195	0.009101
PFES	9.685567	0.776465	0.009079
PFES	9.689813	0.776735	0.009058
PFES	9.694059	0.777005	0.009037
PFES	9.698306	0.777275	0.009015
PFES	9.702552	0.777544	0.008994
PFES	9.706799	0.777813	0.008973
PFES	9.711045	0.778082	0.008952
PFES	9.715292	0.77835	0.008931
PFES	9.719538	0.778619	0.00891
PFES	9.723784	0.778887	0.008889
PFES	9.728031	0.779155	0.008868
PFES	9.732277	0.779422	0.008848
PFES	9.736524	0.77969	0.008827
PFES	9.74077	0.779957	0.008806
PFES	9.745017	0.780224	0.008786
PFES	9.749263	0.78049	0.008765
PFES	9.753509	0.780757	0.008745
PFES	9.757756	0.781023	0.008724
PFES	9.762002	0.781289	0.008704
PFES	9.766249	0.781555	0.008684
PFES	9.770495	0.781821	0.008664
PFES	9.774741	0.782086	0.008644
PFES	9.778988	0.782351	0.008623
PFES	9.783234	0.782616	0.008603
PFES	9.787481	0.782881	0.008583
PFES	9.791727	0.783146	0.008563
PFES	9.795974	0.78341	0.008544
PFES	9.80022	0.783674	0.008524
PFES	9.804466	0.783938	0.008504
PFES	9.808713	0.784202	0.008484
PFES	9.812959	0.784465	0.008465
PFES	9.817206	0.784729	0.008445
PFES	9.821452	0.784992	0.008426
PFES	9.825699	0.785255	0.008406
PFES	9.829945	0.785517	0.008387
PFES	9.834191	0.78578	0.008367
PFES	9.838438	0.786042	0.008348
PFES	9.842684	0.786304	0.008329
PFES	9.846931	0.786566	0.00831
PFES	9.851177	0.786828	0.00829
PFES	9.855424	0.78709	0.008271
PFES	9.85967	0.787351	0.008252
PFES	9.863916	0.787612	0.008233
PFES	9.868163	0.787873	0.008215
PFES	9.872409	0.788134	0.008196
PFES	9.876656	0.788395	0.008177
PFES	9.880902	0.788655	0.008158
PFES	9.885149	0.788916	0.008139
PFES	9.889395	0.789176	0.008121
PFES	9.893641	0.789436	0.008102
PFES	9.897888	0.789696	0.008084
PFES	9.902134	0.789955	0.008065
PFES	9.906381	0.790215	0.008047
PFES	9.910627	0.790474	0.008028
PFES	9.914873	0.790733	0.00801
PFES	9.91912	0.790992	0.007992
PFES	9.923366	0.791251	0.007974
PFES	9.927613	0.79151	0.007955
PFES	9.931859	0.791768	0.007937
PFES	9.936106	0.792027	0.007919
PFES	9.940352	0.792285	0.007901
PFES	9.944598	0.792543	0.007883
PFES	9.948845	0.792801	0.007865
PFES	9.953091	0.793058	0.007848
PFES	9.957338	0.793316	0.00783
PFES	9.961584	0.793573	0.007812
PFES	9.965831	0.793831	0.007794
PFES	9.970077	0.794088	0.007777
PFES	9.974323	0.794345	0.007759
PFES	9.97857	0.794602	0.007741
PFES	9.982816	0.794858	0.007724
PFES	9.987063	0.795115	0.007706
PFES	9.991309	0.795371	0.007689
PFES	9.995556	0.795628	0.007672
PFES	9.999802	0.795884	0.007654
PFES	10.004048	0.79614	0.007637
PFES	10.008295	0.796396	0.00762
PFES	10.012541	0.796651	0.007603
PFES	10.016788	0.796907	0.007586
PFES	10.021034	0.797163	0.007568
PFES	10.025281	0.797418	0.007551
PFES	10.029527	0.797673	0.007534
PFES	10.033773	0.797928	0.007517
PFES	10.03802	0.798183	0.007501
PFES	10.042266	0.798438	0.007484
PFES	10.046513	0.798693	0.007467
PFES	10.050759	0.798948	0.00745
PFES	10.055006	0.799202	0.007433
PFES	10.059252	0.799457	0.007417
PFES	10.063498	0.799711	0.0074
PFES	10.067745	0.799965	0.007384
PFES	10.071991	0.800219	0.007367
PFES	10.076238	0.800473	0.007351
PFES	10.080484	0.800727	0.007334
PFES	10.08473	0.80098	0.007318
PFES	10.088977	0.801234	0.007301
PFES	10.093223	0.801488	0.007285
PFES	10.09747	0.801741	0.007269
PFES	10.101716	0.801994	0.007252
PFES	10.105963	0.802247	0.007236
PFES	10.110209	0.802501	0.00722
PFES	10.114455	0.802754	0.007204
PFES	10.118702	0.803006	0.007188
PFES	10.122948	0.803259	0.007172
PFES	10.127195	0.803512	0.007156
PFES	10.131441	0.803765	0.00714
PFES	10.135688	0.804017	0.007124
PFES	10.139934	0.804269	0.007108
PFES	10.14418	0.804522	0.007092
PFES	10.148427	0.804774	0.007077
PFES	10.152673	0.805026	0.007061
PFES	10.15692	0.805278	0.007045
PFES	10.161166	0.80553	0.007029
PFES	10.165413	0.805782	0.007014
PFES	10.169659	0.806034	0.006998
PFES	10.173905	0.806285	0.006983
PFES	10.178152	0.806537	0.006967
PFES	10.182398	0.806788	0.006952
PFES	10.186645	0.80704	0.006936
PFES	10.190891	0.807291	0.006921
PFES	10.195138	0.807542	0.006905
PFES	10.199384	0.807793	0.00689
PFES	10.20363	0.808044	0.006875
PFES	10.207877	0.808295	0.00686
PFES	10.212123	0.808546	0.006844
PFES	10.21637	0.808797	0.006829
PFES	10.220616	0.809048	0.006814
PFES	10.224862	0.809299	0.006799
PFES	10.229109	0.809549	0.006784
PFES	10.233355	0.8098	0.006769
PFES	10.237602	0.81005	0.006754
PFES	10.241848	0.810301	0.006739
PFES	10.246095	0.810551	0.006724
PFES	10.250341	0.810801	0.006709
PFES	10.254587	0.811051	0.006694
PFES	10.258834	0.811301	0.006679
PFES	10.26308	0.811551	0.006664
PFES	10.267327	0.811801	0.00665
PFES	10.271573	0.812051	0.006635
PFES	10.27582	0.812301	0.00662
PFES	10.280066	0.81255	0.006606
PFES	10.284312	0.8128	0.006591
PFES	10.288559	0.81305	0.006576
PFES	10.292805	0.813299	0.006562
PFES	10.297052	0.813548	0.006547
PFES	10.301298	0.813798	0.006533
PFES	10.305545	0.814047	0.006518
PFES	10.309791	0.814296	0.006504
PFES	10.314037	0.814545	0.006489
PFES	10.318284	0.814794	0.006475
PFES	10.32253	0.815043	0.006461
PFES	10.326777	0.815292	0.006446
PFES	10.331023	0.815541	0.006432
PFES	10.33527	0.81579	0.006418
PFES	10.339516	0.816039	0.006403
PFES	10.343762	0.816287	0.006389
PFES	10.348009	0.816536	0.006375
PFES	10.352255	0.816785	0.006361
PFES	10.356502	0.817033	0.006347
PFES	10.360748	0.817281	0.006333
PFES	10.364994	0.81753	0.006319
PFES	10.369241	0.817778	0.006305
PFES	10.373487	0.818026	0.006291
PFES	10.377734	0.818274	0.006277
PFES	10.38198	0.818522	0.006263
PFES	10.386227	0.81877	0.006249
PFES	10.390473	0.819018	0.006235
PFES	10.394719	0.819266	0.006221
PFES	10.398966	0.819514	0.006207
PFES	10.403212	0.819762	0.006193
PFES	10.407459	0.82001	0.00618
PFES	10.411705	0.820257	0.006166
PFES	10.415952	0.820505	0.006152
PFES	10.420198	0.820752	0.006138
PFES	10.424444	0.821	0.006125
PFES	10.428691	0.821247	0.006111
PFES	10.432937	0.821494	0.006097
PFES	10.437184	0.821741	0.006084
PFES	10.44143	0.821989	0.00607
PFES	10.445677	0.822236	0.006057
PFES	10.449923	0.822483	0.006043
PFES	10.454169	0.82273	0.00603
PFES	10.458416	0.822976	0.006016
PFES	10.462662	0.823223	0.006003
PFES	10.466909	0.82347	0.005989
PFES	10.471155	0.823717	0.005976
PFES	10.475402	0.823963	0.005962
PFES	10.479648	0.82421	0.005949
PFES	10.483894	0.824456	0.005936
PFES	10.488141	0.824703	0.005922
PFES	10.492387	0.824949	0.005909
PFES	10.496634	0.825195	0.005896
PFES	10.50088	0.825441	0.005883
PFES	10.505127	0.825688	0.00587
PFES	10.509373	0.825934	0.005856
PFES	10.513619	0.82618	0.005843
PFES	10.517866	0.826426	0.00583
PFES	10.522112	0.826671	0.005817
PFES	10.526359	0.826917	0.005804
PFES	10.530605	0.827163	0.005791
PFES	10.534851	0.827408	0.005778
PFES	10.539098	0.827654	0.005765
PFES	10.543344	0.827899	0.005752
PFES	10.547591	0.828145	0.005739
PFES	10.551837	0.82839	0.005726
PFES	10.556084	0.828635	0.005713
PFES	10.56033	0.82888	0.0057
PFES	10.564576	0.829125	0.005687
PFES	10.568823	0.82937	0.005674
PFES	10.573069	0.829615	0.005661
PFES	10.577316	0.82986	0.005648
PFES	10.581562	0.830105	0.005636
PFES	10.585809	0.830349	0.005623
PFES	10.590055	0.830594	0.00561
PFES	10.594301	0.830838	0.005597
PFES	10.598548	0.831083	0.005585
PFES	10.602794	0.831327	0.005572
PFES	10.607041	0.831571	0.005559
PFES	10.611287	0.831815	0.005546
PFES	10.615534	0.83206	0.005534
PFES	10.61978	0.832303	0.005521
PFES	10.624026	0.832547	0.005509
PFES	10.628273	0.832791	0.005496
PFES	10.632519	0.833035	0.005483
PFES	10.636766	0.833278	0.005471
PFES	10.641012	0.833522	0.005458
PFES	10.645259	0.833765	0.005446
PFES	10.649505	0.834008	0.005433
PFES	10.653751	0.834252	0.005421
PFES	10.657998	0.834495	0.005409
PFES	10.662244	0.834738	0.005396
PFES	10.666491	0.834981	0.005384
PFES	10.670737	0.835223	0.005371
PFES	10.674983	0.835466	0.005359
PFES	10.67923	0.835709	0.005347
PFES	10.683476	0.835951	0.005334
PFES	10.687723	0.836194	0.005322
PFES	10.691969	0.836436	0.00531
PFES	10.696216	0.836678	0.005297
PFES	10.700462	0.83692	0.005285
PFES	10.704708	0.837162	0.005273
PFES	10.708955	0.837404	0.005261
PFES	10.713201	0.837646	0.005249
PFES	10.717448	0.837887	0.005236
PFES	10.721694	0.838129	0.005224
PFES	10.725941	0.83837	0.005212
PFES	10.730187	0.838611	0.0052
PFES	10.734433	0.838852	0.005188
PFES	10.73868	0.839093	0.005176
PFES	10.742926	0.839334	0.005164
PFES	10.747173	0.839575	0.005152
PFES	10.751419	0.839816	0.00514
PFES	10.755666	0.840056	0.005128
PFES	10.759912	0.840297	0.005116
PFES	10.764158	0.840537	0.005104
PFES	10.768405	0.840777	0.005092
PFES	10.772651	0.841017	0.00508
PFES	10.776898	0.841257	0.005068
PFES	10.781144	0.841497	0.005056
PFES	10.785391	0.841736	0.005044
PFES	10.789637	0.841976	0.005033
PFES	10.793883	0.842215	0.005021
PFES	10.79813	0.842454	0.005009
PFES	10.802376	0.842693	0.004997
PFES	10.806623	0.842932	0.004985
PFES	10.810869	0.843171	0.004974
PFES	10.815116	0.84341	0.004962
PFES	10.819362	0.843648	0.00495
PFES	10.823608	0.843887	0.004938
PFES	10.827855	0.844125	0.004927
PFES	10.832101	0.844363	0.004915
PFES	10.836348	0.844601	0.004904
PFES	10.840594	0.844839	0.004892
PFES	10.84484	0.845076	0.00488
PFES	10.849087	0.845313	0.004869
PFES	10.853333	0.845551	0.004857
PFES	10.85758	0.845788	0.004846
PFES	10.861826	0.846025	0.004834
PFES	10.866073	0.846262	0.004823
PFES	10.870319	0.846498	0.004811
PFES	10.874565	0.846735	0.0048
PFES	10.878812	0.846971	0.004788
PFES	10.883058	0.847207	0.004777
PFES	10.887305	0.847443	0.004765
PFES	10.891551	0.847679	0.004754
PFES	10.895798	0.847915	0.004743
PFES	10.900044	0.84815	0.004731
PFES	10.90429	0.848385	0.00472
PFES	10.908537	0.848621	0.004709
PFES	10.912783	0.848855	0.004697
PFES	10.91703	0.84909	0.004686
PFES	10.921276	0.849325	0.004675
PFES	10.925523	0.849559	0.004664
PFES	10.929769	0.849793	0.004652
PFES	10.934015	0.850027	0.004641
PFES	10.938262	0.850261	0.00463
PFES	10.942508	0.850495	0.004619
PFES	10.946755	0.850728	0.004608
PFES	10.951001	0.850962	0.004597
PFES	10.955248	0.851195	0.004585
PFES	10.959494	0.851427	0.004574
PFES	10.96374	0.85166	0.004563
PFES	10.967987	0.851893	0.004552
PFES	10.972233	0.852125	0.004541
PFES	10.97648	0.852357	0.00453
PFES	10.980726	0.852589	0.004519
PFES	10.984972	0.852821	0.004508
PFES	10.989219	0.853052	0.004497
PFES	10.993465	0.853283	0.004486
PFES	10.997712	0.853514	0.004475
PFES	11.001958	0.853745	0.004465
PFES	11.006205	0.853976	0.004454
PFES	11.010451	0.854206	0.004443
PFES	11.014697	0.854436	0.004432
PFES	11.018944	0.854667	0.004421
PFES	11.02319	0.854896	0.00441
PFES	11.027437	0.855126	0.0044
PFES	11.031683	0.855355	0.004389
PFES	11.03593	0.855584	0.004378
PFES	11.040176	0.855813	0.004367
PFES	11.044422	0.856042	0.004357
PFES	11.048669	0.85627	0.004346
PFES	11.052915	0.856498	0.004335
PFES	11.057162	0.856726	0.004325
PFES	11.061408	0.856954	0.004314
PFES	11.065655	0.857181	0.004304
PFES	11.069901	0.857409	0.004293
PFES	11.074147	0.857636	0.004282
PFES	11.078394	0.857863	0.004272
PFES	11.08264	0.858089	0.004261
PFES	11.086887	0.858315	0.004251
PFES	11.091133	0.858542	0.00424
PFES	11.09538	0.858767	0.00423
PFES	11.099626	0.858993	0.00422
PFES	11.103872	0.859218	0.004209
PFES	11.108119	0.859443	0.004199
PFES	11.112365	0.859668	0.004188
PFES	11.116612	0.859893	0.004178
PFES	11.120858	0.860117	0.004168
PFES	11.125105	0.860341	0.004157
PFES	11.129351	0.860565	0.004147
PFES	11.133597	0.860788	0.004137
PFES	11.137844	0.861011	0.004127
PFES	11.14209	0.861235	0.004116
PFES	11.146337	0.861458	0.004106
PFES	11.150583	0.86168	0.004096
PFES	11.154829	0.861902	0.004086
PFES	11.159076	0.862124	0.004076
PFES	11.163322	0.862346	0.004066
PFES	11.167569	0.862567	0.004055
PFES	11.171815	0.862788	0.004045
PFES	11.176062	0.863009	0.004035
PFES	11.180308	0.86323	0.004025
PFES	11.184554	0.86345	0.004015
PFES	11.188801	0.86367	0.004005
PFES	11.193047	0.86389	0.003995
PFES	11.197294	0.864109	0.003985
PFES	11.20154	0.864329	0.003975
PFES	11.205787	0.864547	0.003965
PFES	11.210033	0.864766	0.003956
PFES	11.214279	0.864984	0.003946
PFES	11.218526	0.865202	0.003936
PFES	11.222772	0.86542	0.003926
PFES	11.227019	0.865638	0.003916
PFES	11.231265	0.865855	0.003906
PFES	11.235512	0.866071	0.003897
PFES	11.239758	0.866288	0.003887
